KD_OBAT,TGL,qty
AI-0703,2015-08-24,171
AI-0703,2015-08-31,338
AI-0703,2015-09-07,249
AI-0703,2015-09-14,214
AI-0703,2015-09-21,216
AI-0703,2015-09-28,852
AI-0703,2015-10-05,102
AI-0703,2015-10-12,162
AI-0703,2015-10-19,119
AI-0703,2015-10-26,407
AI-0703,2015-11-02,170
AI-0703,2015-11-09,316
AI-0703,2015-11-16,267
AI-0703,2015-11-23,153
AI-0703,2015-11-30,525
AI-0703,2015-12-07,152
AI-0703,2015-12-14,85
AI-0703,2015-12-21,407
AI-0703,2015-12-28,15
AI-0711,2015-02-02,18
AI-0711,2015-02-09,2
AI-0711,2015-02-23,19
AI-0711,2015-03-02,5
AI-0711,2015-03-09,15
AI-0711,2015-03-23,5
AI-0711,2015-03-30,9
AI-0711,2015-04-06,18
AI-0711,2015-04-13,3
AI-0711,2015-04-20,8
AI-0711,2015-04-27,10
AI-0711,2015-05-04,16
AI-0711,2015-05-11,20
AI-0711,2015-05-18,18
AI-0711,2015-05-25,22
AI-0711,2015-06-01,15
AI-0711,2015-06-08,18
AI-0711,2015-06-15,32
AI-0711,2015-06-22,41
AI-0711,2015-06-29,18
AI-0711,2015-07-06,19
AI-0711,2015-07-13,29
AI-0711,2015-07-20,6
AI-0711,2015-07-27,18
AI-0711,2015-08-03,46
AI-0711,2015-08-10,15
AI-0711,2015-08-17,16
AI-0711,2015-08-24,34
AI-0711,2015-08-31,32
AI-0711,2015-09-07,26
AI-0711,2015-09-14,26
AI-0711,2015-09-21,31
AI-0711,2015-09-28,4
AI-0711,2015-10-05,21
AI-0711,2015-10-12,48
AI-0711,2015-10-19,32
AI-0711,2015-10-26,28
AI-0711,2015-11-02,16
AI-0711,2015-11-09,32
AI-0711,2015-11-16,42
AI-0711,2015-11-23,43
AI-0711,2015-11-30,14
AI-0711,2015-12-07,16
AI-0711,2015-12-14,15
AI-0711,2015-12-21,14
AI-0711,2015-12-28,7
AI-0717,2014-12-29,71
AI-0717,2015-01-05,92
AI-0717,2015-01-12,27
AI-0717,2015-01-19,45
AI-0717,2015-01-26,20
AI-0717,2015-02-02,134
AI-0717,2015-02-09,107
AI-0717,2015-02-16,75
AI-0717,2015-02-23,89
AI-0717,2015-03-02,158
AI-0717,2015-03-09,124
AI-0717,2015-03-16,105
AI-0717,2015-03-23,130
AI-0717,2015-03-30,50
AI-0717,2015-04-06,200
AI-0717,2015-04-13,170
AI-0717,2015-04-20,104
AI-0717,2015-04-27,173
AI-0717,2015-05-04,236
AI-0717,2015-05-11,183
AI-0717,2015-05-18,167
AI-0717,2015-05-25,126
AI-0717,2015-06-01,229
AI-0717,2015-06-08,221
AI-0717,2015-06-15,188
AI-0717,2015-06-22,183
AI-0717,2015-06-29,180
AI-0717,2015-07-06,235
AI-0717,2015-07-13,251
AI-0717,2015-07-20,240
AI-0717,2015-07-27,40
AI-0717,2015-08-03,244
AI-0717,2015-08-10,144
AI-0717,2015-08-17,208
AI-0717,2015-08-24,195
AI-0717,2015-08-31,308
AI-0717,2015-09-07,102
AI-0717,2015-09-14,132
AI-0717,2015-09-21,204
AI-0717,2015-09-28,224
AI-0717,2015-10-05,198
AI-0717,2015-10-12,186
AI-0717,2015-10-19,183
AI-0717,2015-10-26,299
AI-0717,2015-11-02,159
AI-0717,2015-11-09,211
AI-0717,2015-11-16,264
AI-0717,2015-11-23,196
AI-0717,2015-11-30,266
AI-0717,2015-12-07,224
AI-0717,2015-12-14,112
AI-0717,2015-12-21,103
AI-0717,2015-12-28,76
AI-0718,2014-12-29,12
AI-0718,2015-01-05,13
AI-0718,2015-01-12,3
AI-0718,2015-02-09,3
AI-0718,2015-02-16,1
AI-0718,2015-02-23,4
AI-0718,2015-03-02,3
AI-0718,2015-03-30,4
AI-0718,2015-04-06,13
AI-0718,2015-04-13,40
AI-0718,2015-04-20,22
AI-0718,2015-04-27,33
AI-0718,2015-05-04,37
AI-0718,2015-05-11,75
AI-0718,2015-05-18,69
AI-0718,2015-05-25,67
AI-0718,2015-06-01,66
AI-0718,2015-06-08,67
AI-0718,2015-06-15,81
AI-0718,2015-06-22,65
AI-0718,2015-06-29,109
AI-0718,2015-07-06,91
AI-0718,2015-07-13,107
AI-0718,2015-07-20,114
AI-0718,2015-07-27,87
AI-0718,2015-08-03,58
AI-0718,2015-08-10,72
AI-0718,2015-08-17,63
AI-0718,2015-08-24,96
AI-0718,2015-08-31,96
AI-0718,2015-09-07,75
AI-0718,2015-09-14,90
AI-0718,2015-09-21,61
AI-0718,2015-09-28,75
AI-0718,2015-10-05,64
AI-0718,2015-10-12,90
AI-0718,2015-10-19,73
AI-0718,2015-10-26,46
AI-0718,2015-11-02,75
AI-0718,2015-11-09,40
AI-0718,2015-11-16,74
AI-0718,2015-11-23,58
AI-0718,2015-11-30,48
AI-0718,2015-12-07,8
AI-0718,2015-12-14,6
AI-0718,2015-12-21,3
AI-0718,2015-12-28,4
AI-0719,2014-12-29,26
AI-0719,2015-01-05,22
AI-0719,2015-01-12,62
AI-0719,2015-01-19,94
AI-0719,2015-01-26,47
AI-0719,2015-02-02,50
AI-0719,2015-02-09,40
AI-0719,2015-02-16,25
AI-0719,2015-02-23,38
AI-0719,2015-03-02,34
AI-0719,2015-03-09,60
AI-0719,2015-03-16,85
AI-0719,2015-03-23,46
AI-0719,2015-04-06,38
AI-0719,2015-04-13,98
AI-0719,2015-04-20,24
AI-0719,2015-04-27,33
AI-0719,2015-05-04,60
AI-0719,2015-05-11,69
AI-0719,2015-05-18,78
AI-0719,2015-05-25,39
AI-0719,2015-06-01,49
AI-0719,2015-06-08,111
AI-0719,2015-06-15,56
AI-0719,2015-06-22,50
AI-0719,2015-06-29,83
AI-0719,2015-07-06,46
AI-0719,2015-07-13,79
AI-0719,2015-07-20,37
AI-0719,2015-07-27,21
AI-0719,2015-08-03,54
AI-0719,2015-08-10,79
AI-0719,2015-08-17,78
AI-0719,2015-08-24,57
AI-0719,2015-08-31,46
AI-0719,2015-09-07,63
AI-0719,2015-09-14,24
AI-0719,2015-09-21,52
AI-0719,2015-09-28,53
AI-0719,2015-10-05,27
AI-0719,2015-10-12,75
AI-0719,2015-10-19,61
AI-0719,2015-10-26,58
AI-0719,2015-11-02,39
AI-0719,2015-11-09,154
AI-0719,2015-11-16,37
AI-0719,2015-11-23,111
AI-0719,2015-11-30,48
AI-0719,2015-12-07,20
AI-0719,2015-12-14,94
AI-0719,2015-12-21,77
AI-0719,2015-12-28,18
AI-0722,2015-01-05,8
AI-0722,2015-01-19,5
AI-0722,2015-02-09,4
AI-0722,2015-02-16,32
AI-0722,2015-02-23,51
AI-0722,2015-03-02,26
AI-0722,2015-03-09,17
AI-0722,2015-03-16,53
AI-0722,2015-03-23,51
AI-0722,2015-03-30,29
AI-0722,2015-04-06,55
AI-0722,2015-04-13,50
AI-0722,2015-04-20,82
AI-0722,2015-04-27,70
AI-0722,2015-05-04,88
AI-0722,2015-05-11,36
AI-0722,2015-05-18,53
AI-0722,2015-05-25,48
AI-0722,2015-06-01,64
AI-0722,2015-06-08,39
AI-0722,2015-06-15,66
AI-0722,2015-06-22,86
AI-0722,2015-06-29,82
AI-0722,2015-07-06,82
AI-0722,2015-07-13,62
AI-0722,2015-07-20,111
AI-0722,2015-07-27,56
AI-0722,2015-08-03,76
AI-0722,2015-08-10,85
AI-0722,2015-08-17,61
AI-0722,2015-08-24,61
AI-0722,2015-08-31,64
AI-0722,2015-09-07,59
AI-0722,2015-09-14,80
AI-0722,2015-09-21,95
AI-0722,2015-09-28,78
AI-0722,2015-10-05,49
AI-0722,2015-10-12,31
AI-0722,2015-10-19,53
AI-0722,2015-10-26,70
AI-0722,2015-11-02,72
AI-0722,2015-11-09,47
AI-0722,2015-11-16,64
AI-0722,2015-11-23,49
AI-0722,2015-11-30,80
AI-0722,2015-12-07,53
AI-0722,2015-12-14,86
AI-0722,2015-12-21,82
AI-0722,2015-12-28,42
AI-0727,2015-01-05,7
AI-0727,2015-01-12,10
AI-0727,2015-01-19,44
AI-0727,2015-02-02,3
AI-0727,2015-02-09,9
AI-0727,2015-02-16,3
AI-0727,2015-02-23,8
AI-0727,2015-03-02,29
AI-0727,2015-03-09,33
AI-0727,2015-03-16,37
AI-0727,2015-03-23,17
AI-0727,2015-03-30,18
AI-0727,2015-04-06,28
AI-0727,2015-04-13,20
AI-0727,2015-04-20,31
AI-0727,2015-04-27,24
AI-0727,2015-05-04,11
AI-0727,2015-05-11,36
AI-0727,2015-05-18,44
AI-0727,2015-05-25,20
AI-0727,2015-06-01,39
AI-0727,2015-06-08,38
AI-0727,2015-06-15,28
AI-0727,2015-06-22,52
AI-0727,2015-06-29,46
AI-0727,2015-07-06,61
AI-0727,2015-07-13,26
AI-0727,2015-07-20,40
AI-0727,2015-07-27,11
AI-0727,2015-08-03,5
AI-0727,2015-08-10,35
AI-0727,2015-08-17,24
AI-0727,2015-08-24,43
AI-0727,2015-08-31,31
AI-0727,2015-09-07,24
AI-0727,2015-09-14,11
AI-0727,2015-09-21,65
AI-0727,2015-09-28,35
AI-0727,2015-10-05,16
AI-0727,2015-10-12,13
AI-0727,2015-10-19,28
AI-0727,2015-10-26,29
AI-0727,2015-11-02,35
AI-0727,2015-11-09,41
AI-0727,2015-11-16,54
AI-0727,2015-11-23,53
AI-0727,2015-11-30,30
AI-0727,2015-12-07,29
AI-0727,2015-12-14,32
AI-0727,2015-12-21,17
AI-0727,2015-12-28,7
AI-0738,2015-02-02,3
AI-0738,2015-02-09,3
AI-0738,2015-02-16,6
AI-0738,2015-02-23,3
AI-0738,2015-03-02,9
AI-0738,2015-03-09,7
AI-0738,2015-03-16,16
AI-0738,2015-03-23,6
AI-0738,2015-03-30,4
AI-0738,2015-04-06,6
AI-0738,2015-04-13,17
AI-0738,2015-04-20,16
AI-0738,2015-04-27,10
AI-0738,2015-05-04,9
AI-0738,2015-05-11,3
AI-0738,2015-05-18,7
AI-0738,2015-05-25,4
AI-0738,2015-06-01,3
AI-0738,2015-06-08,7
AI-0738,2015-06-15,4
AI-0738,2015-06-22,4
AI-0738,2015-06-29,3
AI-0738,2015-07-06,4
AI-0738,2015-07-13,6
AI-0738,2015-07-20,10
AI-0738,2015-07-27,2
AI-0738,2015-08-03,6
AI-0738,2015-08-10,4
AI-0738,2015-08-17,7
AI-0738,2015-08-24,5
AI-0738,2015-08-31,3
AI-0738,2015-09-07,5
AI-0738,2015-09-14,3
AI-0738,2015-09-21,5
AI-0738,2015-09-28,3
AI-0738,2015-10-05,5
AI-0738,2015-10-12,4
AI-0738,2015-10-19,3
AI-0738,2015-10-26,13
AI-0738,2015-11-02,1
AI-0738,2015-11-09,2
AI-0738,2015-11-16,5
AI-0738,2015-11-23,3
AI-0738,2015-11-30,23
AI-0738,2015-12-07,1
AI-0738,2015-12-14,12
AI-0738,2015-12-21,14
AI-0738,2015-12-28,2
AI-0739,2015-02-02,105
AI-0739,2015-02-09,92
AI-0739,2015-02-16,31
AI-0739,2015-02-23,76
AI-0739,2015-03-02,75
AI-0739,2015-03-09,83
AI-0739,2015-03-16,108
AI-0739,2015-03-23,31
AI-0739,2015-04-06,41
AI-0739,2015-04-13,28
AI-0739,2015-04-20,49
AI-0739,2015-04-27,48
AI-0739,2015-05-04,20
AI-0739,2015-05-11,75
AI-0739,2015-05-18,40
AI-0739,2015-05-25,30
AI-0739,2015-06-01,70
AI-0739,2015-06-08,177
AI-0739,2015-06-15,142
AI-0739,2015-06-22,76
AI-0739,2015-06-29,89
AI-0739,2015-07-06,126
AI-0739,2015-07-13,91
AI-0739,2015-07-20,175
AI-0739,2015-08-03,70
AI-0739,2015-08-10,91
AI-0739,2015-08-17,83
AI-0739,2015-08-24,109
AI-0739,2015-08-31,104
AI-0739,2015-09-07,73
AI-0739,2015-09-14,91
AI-0739,2015-09-21,61
AI-0739,2015-09-28,105
AI-0739,2015-10-05,38
AI-0739,2015-10-12,65
AI-0739,2015-10-19,75
AI-0739,2015-10-26,176
AI-0739,2015-11-02,36
AI-0739,2015-11-09,116
AI-0739,2015-11-16,123
AI-0739,2015-11-23,119
AI-0739,2015-11-30,78
AI-0739,2015-12-07,153
AI-0739,2015-12-14,182
AI-0739,2015-12-21,122
AI-0739,2015-12-28,89
AI-0740,2014-12-29,21
AI-0740,2015-01-05,6
AI-0740,2015-01-12,36
AI-0740,2015-01-19,22
AI-0740,2015-01-26,78
AI-0740,2015-02-02,43
AI-0740,2015-02-09,9
AI-0740,2015-02-16,57
AI-0740,2015-03-02,21
AI-0740,2015-03-09,38
AI-0740,2015-03-16,6
AI-0740,2015-03-23,35
AI-0740,2015-03-30,24
AI-0740,2015-04-06,57
AI-0740,2015-04-13,40
AI-0740,2015-04-20,83
AI-0740,2015-04-27,58
AI-0740,2015-05-04,104
AI-0740,2015-05-11,49
AI-0740,2015-05-18,39
AI-0740,2015-05-25,59
AI-0740,2015-06-01,54
AI-0740,2015-06-08,17
AI-0740,2015-06-15,39
AI-0740,2015-06-22,36
AI-0740,2015-06-29,22
AI-0740,2015-07-06,91
AI-0740,2015-07-13,128
AI-0740,2015-07-20,24
AI-0740,2015-07-27,34
AI-0740,2015-08-03,143
AI-0740,2015-08-10,204
AI-0740,2015-08-17,86
AI-0740,2015-08-24,13
AI-0740,2015-08-31,76
AI-0740,2015-09-07,26
AI-0740,2015-09-14,45
AI-0740,2015-09-21,41
AI-0740,2015-09-28,43
AI-0740,2015-10-05,18
AI-0740,2015-10-12,45
AI-0740,2015-10-19,76
AI-0740,2015-10-26,100
AI-0740,2015-11-02,90
AI-0740,2015-11-09,61
AI-0740,2015-11-16,49
AI-0740,2015-11-23,73
AI-0740,2015-11-30,58
AI-0740,2015-12-07,30
AI-0740,2015-12-14,91
AI-0740,2015-12-21,94
AI-0740,2015-12-28,21
AI-0744,2014-12-29,36
AI-0744,2015-01-05,18
AI-0744,2015-01-12,28
AI-0744,2015-01-19,47
AI-0744,2015-01-26,45
AI-0744,2015-02-02,17
AI-0744,2015-02-09,16
AI-0744,2015-02-16,56
AI-0744,2015-02-23,42
AI-0744,2015-03-02,49
AI-0744,2015-03-09,30
AI-0744,2015-03-16,67
AI-0744,2015-03-23,75
AI-0744,2015-03-30,42
AI-0744,2015-04-06,79
AI-0744,2015-04-13,83
AI-0744,2015-04-20,75
AI-0744,2015-04-27,49
AI-0744,2015-05-04,94
AI-0744,2015-05-11,69
AI-0744,2015-05-18,77
AI-0744,2015-05-25,64
AI-0744,2015-06-01,59
AI-0744,2015-06-08,100
AI-0744,2015-06-15,110
AI-0744,2015-06-22,92
AI-0744,2015-06-29,106
AI-0744,2015-07-06,96
AI-0744,2015-07-13,106
AI-0744,2015-07-20,103
AI-0744,2015-07-27,34
AI-0744,2015-08-03,43
AI-0744,2015-08-10,96
AI-0744,2015-08-17,105
AI-0744,2015-08-24,70
AI-0744,2015-08-31,110
AI-0744,2015-09-07,88
AI-0744,2015-09-14,85
AI-0744,2015-09-21,57
AI-0744,2015-09-28,63
AI-0744,2015-10-05,80
AI-0744,2015-10-12,78
AI-0744,2015-10-19,81
AI-0744,2015-10-26,71
AI-0744,2015-11-02,70
AI-0744,2015-11-09,42
AI-0744,2015-11-16,59
AI-0744,2015-11-23,107
AI-0744,2015-11-30,94
AI-0744,2015-12-07,51
AI-0744,2015-12-14,84
AI-0744,2015-12-21,73
AI-0744,2015-12-28,31
AI-0760,2014-12-29,2
AI-0760,2015-01-05,2
AI-0760,2015-01-12,6
AI-0760,2015-01-19,2
AI-0760,2015-02-02,112
AI-0760,2015-02-09,110
AI-0760,2015-02-16,60
AI-0760,2015-02-23,40
AI-0760,2015-03-02,34
AI-0760,2015-03-09,9
AI-0760,2015-03-16,15
AI-0760,2015-03-30,10
AI-0760,2015-04-13,10
AI-0760,2015-04-20,20
AI-0760,2015-04-27,24
AI-0760,2015-05-04,17
AI-0760,2015-05-11,28
AI-0760,2015-05-18,22
AI-0760,2015-05-25,2
AI-0760,2015-06-01,2
AI-0760,2015-06-08,11
AI-0760,2015-06-15,38
AI-0760,2015-06-22,42
AI-0760,2015-06-29,12
AI-0760,2015-07-20,20
AI-0760,2015-07-27,5
AI-0760,2015-08-03,20
AI-0760,2015-08-10,4
AI-0760,2015-08-17,5
AI-0760,2015-08-24,15
AI-0760,2015-08-31,26
AI-0760,2015-09-07,34
AI-0760,2015-09-14,24
AI-0760,2015-09-21,2
AI-0760,2015-09-28,14
AI-0760,2015-10-05,14
AI-0760,2015-10-12,6
AI-0760,2015-10-26,10
AI-0760,2015-11-09,4
AI-0760,2015-12-14,4
AI-0760,2015-12-21,10
AI-0763,2014-12-29,30
AI-0763,2015-01-05,94
AI-0763,2015-01-12,80
AI-0763,2015-01-19,138
AI-0763,2015-01-26,60
AI-0763,2015-02-02,223
AI-0763,2015-02-09,129
AI-0763,2015-02-16,121
AI-0763,2015-02-23,161
AI-0763,2015-03-02,112
AI-0763,2015-03-09,158
AI-0763,2015-03-16,130
AI-0763,2015-03-23,46
AI-0763,2015-03-30,118
AI-0763,2015-04-06,151
AI-0763,2015-04-13,80
AI-0763,2015-04-20,123
AI-0763,2015-04-27,102
AI-0763,2015-05-04,209
AI-0763,2015-05-11,214
AI-0763,2015-05-18,159
AI-0763,2015-05-25,200
AI-0763,2015-06-01,120
AI-0763,2015-06-08,180
AI-0763,2015-06-15,245
AI-0763,2015-06-22,238
AI-0763,2015-06-29,257
AI-0763,2015-07-06,60
AI-0763,2015-07-13,140
AI-0763,2015-07-20,224
AI-0763,2015-07-27,69
AI-0763,2015-08-03,267
AI-0763,2015-08-10,503
AI-0763,2015-08-17,342
AI-0763,2015-08-24,197
AI-0763,2015-08-31,99
AI-0763,2015-09-07,351
AI-0763,2015-09-14,217
AI-0763,2015-09-21,197
AI-0763,2015-09-28,196
AI-0763,2015-10-05,75
AI-0763,2015-10-12,152
AI-0763,2015-10-19,123
AI-0763,2015-10-26,166
AI-0763,2015-11-02,283
AI-0763,2015-11-09,151
AI-0763,2015-11-16,154
AI-0763,2015-11-23,83
AI-0763,2015-11-30,113
AI-0763,2015-12-07,141
AI-0763,2015-12-14,349
AI-0763,2015-12-21,246
AI-0763,2015-12-28,216
AI-0771,2014-12-29,291
AI-0771,2015-01-05,592
AI-0771,2015-01-12,441
AI-0771,2015-01-19,689
AI-0771,2015-01-26,705
AI-0771,2015-02-02,1834
AI-0771,2015-02-09,1772
AI-0771,2015-02-16,1656
AI-0771,2015-02-23,1167
AI-0771,2015-03-02,2496
AI-0771,2015-03-09,2146
AI-0771,2015-03-16,1925
AI-0771,2015-03-23,1651
AI-0771,2015-03-30,1247
AI-0771,2015-04-06,1406
AI-0771,2015-04-13,1492
AI-0771,2015-04-20,3654
AI-0771,2015-04-27,1591
AI-0771,2015-05-04,1824
AI-0771,2015-05-11,1605
AI-0771,2015-05-18,1782
AI-0771,2015-05-25,793
AI-0771,2015-06-01,2003
AI-0771,2015-06-08,2038
AI-0771,2015-06-15,1778
AI-0771,2015-06-22,2021
AI-0771,2015-06-29,2047
AI-0771,2015-07-06,1866
AI-0771,2015-07-13,2173
AI-0771,2015-07-20,2236
AI-0771,2015-07-27,882
AI-0771,2015-08-03,2663
AI-0771,2015-08-10,2429
AI-0771,2015-08-17,2317
AI-0771,2015-08-24,1987
AI-0771,2015-08-31,2222
AI-0771,2015-09-07,2292
AI-0771,2015-09-14,1702
AI-0771,2015-09-21,2164
AI-0771,2015-09-28,3388
AI-0771,2015-10-05,1823
AI-0771,2015-10-12,2330
AI-0771,2015-10-19,2174
AI-0771,2015-10-26,3443
AI-0771,2015-11-02,2887
AI-0771,2015-11-09,2552
AI-0771,2015-11-16,2162
AI-0771,2015-11-23,2837
AI-0771,2015-11-30,3538
AI-0771,2015-12-07,2806
AI-0771,2015-12-14,2409
AI-0771,2015-12-21,2918
AI-0771,2015-12-28,1429
AI-0772,2014-12-29,2
AI-0772,2015-01-05,10
AI-0772,2015-01-12,4
AI-0772,2015-01-19,9
AI-0772,2015-01-26,11
AI-0772,2015-02-02,16
AI-0772,2015-02-09,13
AI-0772,2015-02-16,22
AI-0772,2015-02-23,9
AI-0772,2015-03-02,25
AI-0772,2015-03-09,11
AI-0772,2015-03-16,23
AI-0772,2015-03-23,7
AI-0772,2015-03-30,6
AI-0772,2015-04-06,3
AI-0772,2015-04-13,18
AI-0772,2015-04-20,11
AI-0772,2015-04-27,10
AI-0772,2015-05-04,9
AI-0772,2015-05-11,9
AI-0772,2015-05-18,19
AI-0772,2015-06-01,11
AI-0772,2015-06-08,8
AI-0772,2015-06-15,13
AI-0772,2015-06-22,16
AI-0772,2015-06-29,11
AI-0772,2015-07-06,4
AI-0772,2015-07-13,9
AI-0772,2015-07-20,9
AI-0772,2015-07-27,2
AI-0772,2015-08-03,12
AI-0772,2015-08-10,9
AI-0772,2015-08-17,19
AI-0772,2015-08-24,5
AI-0772,2015-08-31,13
AI-0772,2015-09-07,8
AI-0772,2015-09-14,10
AI-0772,2015-09-21,6
AI-0772,2015-09-28,34
AI-0772,2015-10-05,9
AI-0772,2015-10-12,16
AI-0772,2015-10-19,12
AI-0772,2015-10-26,29
AI-0772,2015-11-02,9
AI-0772,2015-11-09,7
AI-0772,2015-11-16,11
AI-0772,2015-11-23,8
AI-0772,2015-11-30,31
AI-0772,2015-12-07,11
AI-0772,2015-12-14,9
AI-0772,2015-12-21,29
AI-0772,2015-12-28,3
AI-0777,2014-12-29,9
AI-0777,2015-01-05,13
AI-0777,2015-01-12,13
AI-0777,2015-01-19,15
AI-0777,2015-01-26,6
AI-0777,2015-02-02,19
AI-0777,2015-02-09,24
AI-0777,2015-02-16,20
AI-0777,2015-02-23,18
AI-0777,2015-03-02,27
AI-0777,2015-03-09,18
AI-0777,2015-03-16,20
AI-0777,2015-03-23,20
AI-0777,2015-03-30,11
AI-0777,2015-04-06,8
AI-0777,2015-04-13,16
AI-0777,2015-04-20,23
AI-0777,2015-04-27,32
AI-0777,2015-05-04,21
AI-0777,2015-05-11,17
AI-0777,2015-05-18,10
AI-0777,2015-05-25,23
AI-0777,2015-06-01,30
AI-0777,2015-06-08,28
AI-0777,2015-06-15,15
AI-0777,2015-06-22,25
AI-0777,2015-06-29,32
AI-0777,2015-07-06,31
AI-0777,2015-07-13,20
AI-0777,2015-07-20,26
AI-0777,2015-07-27,16
AI-0777,2015-08-03,14
AI-0777,2015-08-10,23
AI-0777,2015-08-17,24
AI-0777,2015-08-24,23
AI-0777,2015-08-31,14
AI-0777,2015-09-07,19
AI-0777,2015-09-14,25
AI-0777,2015-09-21,31
AI-0777,2015-09-28,35
AI-0777,2015-10-05,12
AI-0777,2015-10-12,16
AI-0777,2015-10-19,35
AI-0777,2015-10-26,33
AI-0777,2015-11-02,30
AI-0777,2015-11-09,25
AI-0777,2015-11-16,26
AI-0777,2015-11-23,25
AI-0777,2015-11-30,35
AI-0777,2015-12-07,23
AI-0777,2015-12-14,28
AI-0777,2015-12-21,26
AI-0777,2015-12-28,8
AI-0789,2014-12-29,2
AI-0789,2015-01-05,2
AI-0789,2015-01-12,8
AI-0789,2015-01-19,3
AI-0789,2015-01-26,6
AI-0789,2015-02-02,13
AI-0789,2015-02-09,9
AI-0789,2015-02-16,28
AI-0789,2015-02-23,8
AI-0789,2015-03-02,12
AI-0789,2015-03-09,13
AI-0789,2015-03-16,14
AI-0789,2015-03-23,9
AI-0789,2015-03-30,10
AI-0789,2015-04-06,10
AI-0789,2015-04-13,12
AI-0789,2015-04-20,30
AI-0789,2015-04-27,7
AI-0789,2015-05-04,13
AI-0789,2015-05-11,8
AI-0789,2015-05-18,16
AI-0789,2015-05-25,3
AI-0789,2015-06-01,26
AI-0789,2015-06-08,19
AI-0789,2015-06-15,8
AI-0789,2015-06-22,12
AI-0789,2015-06-29,16
AI-0789,2015-07-06,19
AI-0789,2015-07-13,28
AI-0789,2015-07-20,13
AI-0789,2015-07-27,1
AI-0789,2015-08-03,22
AI-0789,2015-08-10,18
AI-0789,2015-08-17,15
AI-0789,2015-08-24,11
AI-0789,2015-08-31,13
AI-0789,2015-09-07,21
AI-0789,2015-09-14,10
AI-0789,2015-09-21,5
AI-0789,2015-09-28,17
AI-0789,2015-10-05,19
AI-0789,2015-10-12,19
AI-0789,2015-10-19,11
AI-0789,2015-10-26,15
AI-0789,2015-11-02,19
AI-0789,2015-11-09,11
AI-0789,2015-11-16,1
AI-0789,2015-11-23,11
AI-0789,2015-11-30,30
AI-0789,2015-12-07,14
AI-0789,2015-12-14,9
AI-0789,2015-12-21,22
AI-0789,2015-12-28,4
AI-0791,2014-12-29,6
AI-0791,2015-01-05,41
AI-0791,2015-01-12,39
AI-0791,2015-01-19,81
AI-0791,2015-01-26,60
AI-0791,2015-02-02,146
AI-0791,2015-02-09,215
AI-0791,2015-02-16,101
AI-0791,2015-02-23,69
AI-0791,2015-03-02,89
AI-0791,2015-03-09,206
AI-0791,2015-03-16,121
AI-0791,2015-03-23,103
AI-0791,2015-03-30,73
AI-0791,2015-04-06,95
AI-0791,2015-04-13,95
AI-0791,2015-04-20,185
AI-0791,2015-04-27,85
AI-0791,2015-05-04,104
AI-0791,2015-05-11,118
AI-0791,2015-05-18,108
AI-0791,2015-05-25,102
AI-0791,2015-06-01,91
AI-0791,2015-06-08,115
AI-0791,2015-06-15,108
AI-0791,2015-06-22,100
AI-0791,2015-06-29,137
AI-0791,2015-07-06,106
AI-0791,2015-07-13,144
AI-0791,2015-07-20,232
AI-0791,2015-07-27,36
AI-0791,2015-08-03,145
AI-0791,2015-08-10,114
AI-0791,2015-08-17,132
AI-0791,2015-08-24,144
AI-0791,2015-08-31,127
AI-0791,2015-09-07,170
AI-0791,2015-09-14,149
AI-0791,2015-09-21,109
AI-0791,2015-09-28,204
AI-0791,2015-10-05,160
AI-0791,2015-10-12,215
AI-0791,2015-10-19,291
AI-0791,2015-10-26,228
AI-0791,2015-11-02,172
AI-0791,2015-11-09,137
AI-0791,2015-11-16,182
AI-0791,2015-11-23,171
AI-0791,2015-11-30,184
AI-0791,2015-12-07,162
AI-0791,2015-12-14,127
AI-0791,2015-12-21,88
AI-0791,2015-12-28,110
AI-0806,2014-12-29,27
AI-0806,2015-01-05,37
AI-0806,2015-01-12,113
AI-0806,2015-01-19,134
AI-0806,2015-01-26,86
AI-0806,2015-02-02,178
AI-0806,2015-02-09,242
AI-0806,2015-02-16,231
AI-0806,2015-02-23,209
AI-0806,2015-03-02,202
AI-0806,2015-03-09,411
AI-0806,2015-03-16,309
AI-0806,2015-03-23,294
AI-0806,2015-03-30,255
AI-0806,2015-04-06,210
AI-0806,2015-04-13,270
AI-0806,2015-04-20,264
AI-0806,2015-04-27,119
AI-0806,2015-05-04,188
AI-0806,2015-05-11,218
AI-0806,2015-05-18,184
AI-0806,2015-05-25,356
AI-0806,2015-06-01,322
AI-0806,2015-06-08,200
AI-0806,2015-06-15,245
AI-0806,2015-06-22,407
AI-0806,2015-06-29,270
AI-0806,2015-07-06,251
AI-0806,2015-07-13,244
AI-0806,2015-07-20,308.5
AI-0806,2015-07-27,26
AI-0806,2015-08-03,257
AI-0806,2015-08-10,299
AI-0806,2015-08-17,190
AI-0806,2015-08-24,170
AI-0806,2015-08-31,206
AI-0806,2015-09-07,346
AI-0806,2015-09-14,217
AI-0806,2015-09-21,384
AI-0806,2015-09-28,386
AI-0806,2015-10-05,283
AI-0806,2015-10-12,277
AI-0806,2015-10-19,438
AI-0806,2015-10-26,468
AI-0806,2015-11-02,375
AI-0806,2015-11-09,406
AI-0806,2015-11-16,409
AI-0806,2015-11-23,268
AI-0806,2015-11-30,260
AI-0806,2015-12-07,487.5
AI-0806,2015-12-14,364
AI-0806,2015-12-21,270
AI-0806,2015-12-28,261
AI-0812,2014-12-29,2
AI-0812,2015-01-05,9
